개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,점포구분명,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3010000,2014301013007500016,2000-07-07,,영업/정상,,,,,5268.33,,,남산타운2상가,그 밖의 대규모점포,I,2026-03-26 22:48:23,서울특별시 중구 다산로 32 (신당동),정상영업,1,01,0222563500,대규모점포,200750.455125653    ,449638.824308081    ,,2016-04-10 18:30:01
3010000,2014301013007500017,1996-08-31,,영업/정상,,,,,33008.72,,,현대시티타워,쇼핑센터,I,2026-03-26 22:48:23,서울특별시 중구 장충단로 13-20 (을지로6가),정상영업,1,01,0220735111,대규모점포,,,,2017-05-08 13:51:41
3010000,2014301013007500018,2006-03-17,,영업/정상,,,,,4944.51,,,하이해리엇,그 밖의 대규모점포,I,2026-03-26 22:48:23,서울특별시 중구 퇴계로 123 (충무로2가),정상영업,1,01,0220790950,대규모점포,198636.2503948      ,451005.721641592    ,,2020-04-30 15:47:31
3010000,2014301013007500021,2006-06-07,2014-11-10,취소/말소/만료/정지/중지,,,,,9782,,,라모도쇼핑몰,그 밖의 대규모점포,I,2026-03-26 22:48:23,서울특별시 중구 을지로 276 (을지로6가),직권취소,4,04,0222005000,대규모점포,200673.011457453    ,451443.279894262    ,,2014-12-16 16:31:01
3010000,2014301013007500022,1994-08-31,,영업/정상,,,,,7281.04,,,디자이너크럽,그 밖의 대규모점포,I,2026-03-26 22:48:23,서울특별시 중구 을지로45길 72 (신당동),정상영업,1,01,0222372503,대규모점포,201091.341041784    ,451683.057889184    ,,2020-04-30 15:46:04
3010000,2014301013007500023,1995-04-01,,영업/정상,,,,,3613.39,,,선싸인,그 밖의 대규모점포,I,2026-03-26 22:48:23,서울특별시 중구 명동8가길 27 (충무로2가),정상영업,1,01,027573421,대규모점포,198737.553769773    ,451081.894647871    ,,2020-04-30 15:43:19
3010000,2014301013007500024,1997-02-24,,영업/정상,,,,,5590.74,,,혜양엘리시움,그 밖의 대규모점포,I,2026-03-26 22:48:23,서울특별시 중구 마장로1길 18 (신당동),정상영업,1,01,0222501115,대규모점포,201032.188139401    ,451831.342593242    ,,2020-04-30 15:40:11
3010000,2014301013007500025,2002-07-22,,영업/정상,,,,,6752.63,,,남정종합상가,그 밖의 대규모점포,I,2026-03-26 22:48:23,서울특별시 중구 소월로 9 (남창동),정상영업,1,01,027573541,대규모점포,197843.820719318    ,450717.353642797    ,,2020-04-30 15:37:57
3010000,2016301013007500001,2016-03-07,,영업/정상,,,,,9272.66,,04565,에이피엠플레이스,쇼핑센터,I,2026-03-26 22:48:23,"서울특별시 중구 을지로 276 (을지로7가, apMPLACE)",정상영업,1,01,027771163,대규모점포,200673.011457453    ,451443.279894262    ,,2024-04-30 16:18:26
3010000,2016301013007500002,2016-10-07,,영업/정상,,,,,251.57,,04586,홈플러스익스프레스 신당점,구분없음,I,2026-03-26 22:48:23,서울특별시 중구 다산로 222 (신당동),정상영업,1,01,0222368543,준대규모점포,201308.536482314    ,451174.365486466    ,,2024-03-22 09:36:23
3010000,2017301013007500001,2017-03-23,,영업/정상,,,,,13006.43,,04566,DDP FASHION MALL,그 밖의 대규모점포,I,2026-03-26 22:48:23,"서울특별시 중구 마장로 22 (신당동, DDP FASHION MALL)",정상영업,1,01,0222907125,대규모점포,200999.356221857    ,451654.418167327    ,,2022-08-18 15:00:40
3010000,2017301013007500002,2017-10-31,,영업/정상,,,,,276.24,,04500,지에스수퍼마켓 중구만리점,구분없음,I,2026-03-26 22:48:23,"서울특별시 중구 만리재로 175, 401동 9,10,11호 (만리동2가)",정상영업,1,01,0220063215,준대규모점포,196697.116895888    ,450217.095147509    ,,2025-04-14 18:53:36
3010000,2019301016607500001,2019-10-17,,영업/정상,,,,,3778.41,,04545,청계상가,그 밖의 대규모점포,I,2026-03-26 22:48:23,"서울특별시 중구 청계천로 160, 세운청계상가 (산림동)",정상영업,1,01,0222648511,대규모점포,199521.200809167    ,451751.424132583    ,서울특별시 중구 산림동 207번지 1호 세운청계상가,2019-10-17 16:09:13
3010000,2021301016607500001,2021-07-16,,영업/정상,,,,,8767.97,,,센터포인트 명동,쇼핑센터,I,2026-03-26 22:48:23,,정상영업,1,01,0234522379,대규모점포,198401.701305913    ,451374.312212737    ,서울특별시 중구 남대문로2가 9-1,2022-05-10 10:26:39
3010000,2025301024107500001,2025-06-05,,영업/정상,,,,,5432.37,,04535,Chapter M,그 밖의 대규모점포,I,2026-03-26 22:48:23,서울특별시 중구 명동8나길 38 (충무로1가),영업개시전,5,01,0221847386,대규모점포,198403.083197305    ,451049.012425837    ,서울특별시 중구 충무로1가 21-17,2025-06-05 15:34:55
3010000,1964301010007500001,1964-10-13,,영업/정상,,,,,53845.06,100-060,,서울남대문시장,그 밖의 대규모점포,I,2026-03-26 22:48:21,서울특별시 중구 남대문시장4길 21 (남창동),정상영업,1,01,027532805,대규모점포,197982.996630014    ,450791.073856769    ,서울특별시 중구 남창동 49번지,2024-11-19 09:51:10
3010000,1968301010007500001,1996-07-04,,영업/정상,,,,,6140,,,팀204,그 밖의 대규모점포,I,2026-03-26 22:48:21,서울특별시 중구 마장로 30 (신당동),정상영업,1,01,0222323608,대규모점포,201121.306096947    ,451706.52701165     ,,2019-05-14 08:46:48
3020000,1970302007407500005,1970-11-30,,폐업,2012-08-02,,,,4858.45,,,한강상가,시장,I,2026-05-06 22:48:23,서울특별시 용산구 이촌로 224 (이촌동),폐업처리,3,03,027980401,대규모점포,197450.277644237    ,446437.197878548    ,서울특별시 용산구 이촌동 300번지 27  호,2012-08-02 14:23:00
3020000,2025302020307500001,2025-02-20,,폐업,2025-12-30,,,,7470.17,,04428,신동아쇼핑센터,쇼핑센터,I,2026-05-06 22:48:30,"서울특별시 용산구 이촌로 352, 신동아쇼핑 (용산동6가)",폐업처리,3,03,027097215,대규모점포,198622.89264988     ,446114.155238838    ,서울특별시 용산구 용산동6가 69-167 신동아쇼핑,2025-12-30 16:13:51
3020000,2001302007407500002,2001-08-04,,폐업,2014-04-02,,,,3386,,,삼성테마트,그 밖의 대규모점포,I,2026-05-06 22:48:25,서울특별시 용산구 원효로 51 (산천동),폐업처리,3,03,027189555,대규모점포,195547.140326252    ,447976.775939762    ,서울특별시 용산구 산천동 202호,2014-04-03 09:51:54
3020000,2006302007407500003,1975-07-01,,폐업,2024-06-03,,,,2688.42,,,보광시장,시장,I,2026-05-06 22:48:27,서울특별시 용산구 보광로 30 (보광동),폐업처리,3,03,027940343,대규모점포,199955.429742269    ,447219.161582186    ,서울특별시 용산구 보광동 260번지 8호,2024-10-31 16:15:39
3020000,2012302009507500001,2012-03-13,,폐업,2024-12-29,,,,3271,140-012,,(주)농협유통하나로클럽용산점,대형마트,I,2026-05-06 22:48:29,서울특별시 용산구 청파로 122 (한강로2가),폐업처리,3,03,0220772800,대규모점포,196813.258497258    ,447881.970772064    ,서울특별시 용산구 한강로2가 15번지 19호,2024-12-31 17:47:16
3020000,2014302009507500001,2014-07-31,,영업/정상,,,,,121.7,140-160,,롯데프레시 갈월점,구분없음,I,2026-05-06 22:48:29,서울특별시 한강대로77길 12,정상영업,1,01,027135602,준대규모점포,197443.881826007    ,448884.957554763    ,서울특별시 용산구 남영동 93번지 30호,2022-09-21 09:08:42
3020000,2014302009507500002,2014-07-31,,영업/정상,,,,,643.3,,04315,롯데쇼핑(주)롯데슈퍼원효로점,복합쇼핑몰,I,2026-05-06 22:48:29,"서울특별시 용산구 백범로 341 (원효로1가, 리첸시아 용산)",정상영업,1,01,,준대규모점포,197045.849468346    ,448447.558967085    ,서울특별시 용산구 원효로1가 133-3 리첸시아 용산,2026-04-22 18:13:30
3020000,2020302015007500001,2020-08-13,,영업/정상,,,,,8500.52,,04372,(주)서부티엔디,전문점,I,2026-05-06 22:48:29,"서울특별시 용산구 청파로 100, 12동 2층 (한강로3가)",정상영업,1,01,0226890035,대규모점포,196605.511573689    ,447841.270074498    ,서울특별시 용산구 한강로3가 2-8,2020-08-13 09:12:59
3020000,2021302015007500001,2021-04-15,,영업/정상,,,,,199.8,,04387,GS THE FRESH 용산해링턴점,복합쇼핑몰,I,2026-05-06 22:48:30,"서울특별시 용산구 서빙고로 17, 용산해링턴스퀘어 C동 1층 111~115호 (한강로3가)",정상영업,1,01,0220062676,준대규모점포,197056.728931087    ,447077.126289262    ,서울특별시 용산구 한강로3가 63-70,2025-04-18 09:45:35
3020000,2022302015007500002,2022-06-29,,영업/정상,,,,,9879.92,,04370,나진전자월드상가,전문점,I,2026-05-06 22:48:30,"서울특별시 용산구 청파로 109, 나진상가 14동 (한강로3가)",정상영업,1,01,0236700801,대규모점포,196697.031086973    ,447931.108267379    ,서울특별시 용산구 한강로3가 1-1 나진상가,2022-06-29 10:52:49
3020000,2022302015007500003,2022-08-08,,영업/정상,,,,,321.65,,04427,GS THE FRESH 용산이촌점,구분없음,I,2026-05-06 22:48:30,"서울특별시 용산구 이촌로 200, LG프라자 지하1층 (이촌동)",정상영업,1,01,0220062364,준대규모점포,197221.439324261    ,446524.508385914    ,서울특별시 용산구 이촌동 302-52 LG프라자,2025-04-18 09:45:23
3020000,2022302020307500001,2024-10-28,,영업/정상,,,,,13126.83,,04370,"나진상가 17,18동",전문점,I,2026-05-06 22:48:30,"서울특별시 용산구 청파로 125, 나진상가 (한강로2가)",정상영업,1,01,027163872,대규모점포,196873.001604976    ,447960.206197372    ,서울특별시 용산구 한강로2가 15-2 나진상가,2024-10-31 16:35:01
3020000,2025302020307500002,2025-05-29,,영업/정상,,,,,337.45,,04344,이마트에브리데이 이태원점,구분없음,I,2026-05-06 22:48:30,"서울특별시 용산구 회나무로13길 20-4, 일각빌딩 1층 (이태원동)",정상영업,1,01,023805042,준대규모점포,199034.580692003    ,448669.474748983    ,서울특별시 용산구 이태원동 254-5 일각빌딩,2025-09-16 15:50:54
3020000,2004302007407500001,2004-09-21,,영업/정상,,,,,106290.33,,,아이파크몰(I PARK MALL),복합쇼핑몰,I,2026-05-06 22:48:25,서울특별시 용산구 한강대로23길 55 (한강로3가),정상영업,1,01,0220120101,대규모점포,196762.077394917    ,447480.039577359    ,서울특별시 용산구 한강로3가 40번지 999호,2026-04-15 17:56:36
3020000,2012302009507500002,2012-03-20,,폐업,2022-10-11,,,,858.3,140-026,,롯데쇼핑(주)롯데슈퍼 신동아점,구분없음,I,2026-05-06 22:48:29,서울특별시 용산구 이촌로 352 (용산동6가),폐업처리,3,03,0222905853,준대규모점포,198622.89264988     ,446114.155238838    ,서울특별시 용산구 용산동6가 69번지 167호,2022-10-17 14:06:31
3020000,2014302009507500003,2014-08-05,,폐업,2018-06-12,,,,106,,,롯데마켓999 용산파크자이가맹점,구분없음,I,2026-05-06 22:48:29,서울특별시 용산구 한강대로 205 (한강로1가),폐업처리,3,03,027968331,준대규모점포,197514.145785647    ,448264.322314594    ,,2018-06-12 11:32:44
3020000,2022302015007500001,2022-05-02,,폐업,2025-05-30,,,,3062.57,,04371,나진상가 15동,전문점,I,2026-05-06 22:48:30,"서울특별시 용산구 청파로 112, 나진상가 (한강로3가)",폐업처리,3,03,027163872,대규모점포,196727.535753619    ,447868.128308607    ,서울특별시 용산구 한강로3가 3-23 나진상가,2025-06-02 18:07:52
3020000,1985302007407500008,1985-07-01,,영업/정상,,,,,,,,국제센터아케이드,그 밖의 대규모점포,I,2026-05-06 22:48:23,,정상영업,1,01,,,197646.514005514    ,447909.070650149    ,서울특별시 용산구 한강로1가 191호   ,2007-07-21 10:15:07
3020000,1993302007407500001,1993-04-13,,영업/정상,,,,,,,,(주)전자타운,그 밖의 대규모점포,I,2026-05-06 22:48:24,서울특별시 용산구 청파로 113-12 (한강로2가),정상영업,1,01,027037091,,196775.639878418    ,447984.6345458      ,서울특별시 용산구 한강로2가 413호   ,2007-07-21 10:15:07
3020000,2004302007407500002,2004-12-22,,영업/정상,,,,,6876.34,,,LS Avenue,그 밖의 대규모점포,I,2026-05-06 22:48:26,서울특별시 용산구 한강대로 92 (한강로2가),정상영업,1,01,027997114,대규모점포,197099.381481836    ,447328.548832245    ,서울특별시 용산구 한강로2가 191호,2012-10-15 09:45:52
3020000,2005302007407500001,1993-04-13,,영업/정상,,,,,10634.18,,,전자타운,전문점,I,2026-05-06 22:48:27,서울특별시 용산구 청파로 113-12 (한강로2가),정상영업,1,01,027037091,대규모점포,196775.639878418    ,447984.6345458      ,서울특별시 용산구 한강로2가 413호,2025-08-12 13:17:30
3020000,2006302007407500001,1960-02-17,,영업/정상,,,,,574,,,이태원시장,시장,I,2026-05-06 22:48:27,서울특별시 용산구 이태원로14길 6 (이태원동),정상영업,1,01,027945682,대규모점포,199051.158829761    ,447953.601666521    ,서울특별시 용산구 이태원동 56번지 9호,2012-03-30 14:02:23
3020000,2006302007407500002,1987-11-26,,영업/정상,,,,,37901.41,,04371,선인상가,전문점,I,2026-05-06 22:48:27,"서울특별시 용산구 새창로 181 (한강로2가, 선인상가)",정상영업,1,01,027187113,대규모점포,196839.641743356    ,447863.232025192    ,서울특별시 용산구 한강로2가 15번지 14호,2022-10-07 14:43:20
3020000,2006302007407500004,2006-08-25,,영업/정상,,,,,17898.53,,,아이파크(I PARK)백화점,백화점,I,2026-05-06 22:48:28,서울특별시 용산구 한강대로23길 55 (한강로3가),정상영업,1,01,0220120101,대규모점포,196762.077394917    ,447480.039577359    ,서울특별시 용산구 한강로3가 40번지 999호,2026-04-16 15:25:27
3020000,2008302009507500001,1968-11-09,,영업/정상,,,,,1209.2,140-140,,만리시장,시장,I,2026-05-06 22:48:28,서울특별시 용산구 효창원로 270 (서계동),정상영업,1,01,027140151,대규모점포,196716.165873094    ,449892.557718372    ,서울특별시 용산구 서계동 260번지 1호,2012-03-13 13:09:01
3020000,2008302009507500002,1987-02-13,,영업/정상,,,,,4845.26,140-200,,해밀톤 쇼핑몰,쇼핑센터,I,2026-05-06 22:48:28,서울특별시 용산구 이태원로 179 (이태원동),정상영업,1,01,0237866352,대규모점포,199363.595799729    ,448050.926289223    ,서울특별시 용산구 이태원동 119번지 25호,2018-09-28 14:56:53
3020000,2008302009507500003,1987-10-31,,영업/정상,,,,,62555.57,140-013,,(주)에스와이에스홀딩스,전문점,I,2026-05-06 22:48:28,서울특별시 용산구 청파로 74 (한강로3가),정상영업,1,01,027074628,대규모점포,196370.746398773    ,447841.698787531    ,서울특별시 용산구 한강로3가 16번지 9호,2014-10-24 10:25:20
3020000,2008302009507500004,1987-11-10,,영업/정상,,,,,11669.19,,04370,나진산업 주식회사,전문점,I,2026-05-06 22:48:28,"서울특별시 용산구 청파로 109, 나진상가 (한강로3가)",정상영업,1,01,027043013,대규모점포,196697.031086973    ,447931.108267379    ,서울특별시 용산구 한강로3가 1번지 1호 나진상가,2022-04-13 10:19:40
3020000,2008302009507500005,1988-06-23,,영업/정상,,,,,8382.6,140-113,,원효전자상가,전문점,I,2026-05-06 22:48:29,서울특별시 용산구 청파로 77 (원효로3가),정상영업,1,01,027023411,대규모점포,196385.232032928    ,447938.19246116     ,서울특별시 용산구 원효로3가 51번지 30호,2013-03-21 09:39:21
3020000,2008302009507500006,1985-11-12,,영업/정상,,,,,3327.67,140-026,,신동아 쇼핑센터,쇼핑센터,I,2026-05-06 22:48:29,서울특별시 용산구 이촌로 352 (용산동6가),정상영업,1,01,027957501,,198622.89264988     ,446114.155238838    ,서울특별시 용산구 용산동6가 69번지 167호,2008-04-29 21:27:56
3020000,2012302009507500003,2012-03-23,,영업/정상,,,,,181.89,,04402,롯데슈퍼 한남점(가맹점),구분없음,I,2026-05-06 22:48:29,"서울특별시 용산구 대사관로34길 26, 허준빌딩 1층 (한남동)",정상영업,1,01,027939633,준대규모점포,200431.145594386    ,447763.414163072    ,서울특별시 용산구 한남동 631번지 5호 허준빌딩,2019-03-19 14:40:19
3020000,2010302009507500001,1985-11-12,,폐업,2025-12-30,,,,7470.17,,04428,신동아쇼핑센터,복합쇼핑몰,I,2026-05-06 22:48:29,"서울특별시 용산구 이촌로 352, 신동아쇼핑 (용산동6가)",폐업처리,3,03,027097501,대규모점포,198622.89264988     ,446114.155238838    ,서울특별시 용산구 용산동6가 69-167 신동아쇼핑,2026-01-16 15:06:57
3020000,2001302007407500001,2001-05-24,,폐업,2013-12-20,,,,14561.78,,,터미널전자상가,전문점,I,2026-05-06 22:48:24,서울특별시 용산구 청파로20길 83 (한강로3가),폐업처리,3,03,027045858,대규모점포,196610.663839509    ,447742.348636253    ,서울특별시 용산구 한강로3가 40번지 969호,2013-12-20 16:12:19
